Id,Price
84,184066.04436240488
9260,184597.82646665056
15250,137479.9414011182
2348,220522.738978061
10427,282275.1292811229
13230,255264.31543626147
1691,180173.04259492166
8803,127659.47676845822
5464,209835.68438119465
10559,116399.15335265614
16787,292674.67941422644
4278,158950.51530589678
6183,172222.14085451703
12775,169619.97354207432
10104,164624.07823307032
13663,189273.97130320978
9404,260436.56594020154
14724,219088.26811820458
10040,174391.31676713028
4646,193506.05223602522
4754,151136.0050454708
3310,219445.28276742165
2003,190082.18902486571
7312,259772.61164688895
10921,227484.60298268113
13419,283631.5881145691
10105,159907.8586169018
2196,371603.91222557746
12659,221063.5017228447
4380,224002.73853488415
10847,148930.4985620329
10805,294279.1350699824
8709,99494.9781893925
8319,174160.5552511272
2215,186534.64920526135
7000,205622.5469171398
7701,116493.56444235345
9678,193094.5536053609
14026,204303.80824384268
7971,172871.49611907505
13734,138698.03509629986
16483,188364.91715674874
6150,222865.19457317822
2931,256899.40532856807
5418,188975.8634157061
1662,577144.1300183083
2441,212096.2138626504
669,143338.30872163826
7734,182842.31787196707
6010,239182.0484561365
266,139990.9260860032
632,143951.2594197205
16221,102211.19373597104
11832,179181.25372286164
5035,106295.46586978303
37,108759.65855310755
6168,189335.46689610585
11757,174381.31351056154
8086,122938.12973790188
6529,212834.74532701998
15121,190909.2584157082
13904,145235.0616940712
3711,184878.6074062586
16563,111906.42657437989
14494,173061.72670965234
3006,224955.10946178585
15299,141073.16372319614
92,281969.91664446867
8066,185775.63808351188
16071,211627.73038662912
10662,138106.45357342614
3883,236475.25062448878
5511,118479.8508683559
2821,254006.39756010298
9570,184644.1057343729
4326,249098.95981933142
9251,239019.33401115783
9031,207811.6864593896
12689,166122.79993472257
16380,255425.6831860732
1053,228524.89954081678
4568,193043.55706843312
16140,116753.88308476798
14356,416690.44506446994
8466,178096.87504951615
15652,140496.65733555227
3285,114214.725955317
3198,164477.68500150208
14088,445915.43602880056
2268,126920.6353715571
15472,188294.37747222633
1203,213461.21977210368
7157,321199.2488115303
6886,181865.7937356299
5083,241491.85240225404
7467,112344.09048452872
14068,209065.01160469322
2080,178303.15093469317
10865,160933.58399311354
13516,182858.1310971261
14150,210372.79543374412
7609,101904.51950079337
2144,292884.8813976079
10357,199070.3102880271
2396,237865.65162830267
1526,360547.44299525296
10890,233945.58345824396
8638,376833.96824023774
6050,252138.73390634407
7639,105586.12746222457
10544,184925.2748506822
9577,258726.56317548582
13195,210008.25045071595
3484,213266.99256839938
16668,395310.4067144269
7171,178297.68758678462
8547,221819.5426298916
12735,205064.69955965207
9093,191442.4857916766
15323,315798.934450393
14897,142564.16309638703
5135,142099.9600977148
5327,191156.20251147487
13133,254719.550689638
1676,295413.7651403749
16296,292926.6465645158
1095,143253.64986721394
12528,160108.60364797083
7348,274870.17108889367
11663,166100.0123967894
1803,214836.30028677284
1510,225283.32192930934
16045,207984.19347901348
2900,143277.4379425483
3236,175020.29907723132
1318,266952.3963287708
14948,227112.75104415175
7840,289998.30444632546
15325,183960.43534692153
8700,135608.09037742479
15706,196652.82527961358
14449,177520.97992273513
16117,172978.3338217839
4529,188448.55948906523
11199,197329.84464765634
4052,370966.479581545
821,213002.8090279942
68,257614.0459075703
554,110746.0524881856
452,204291.8021333065
11394,321637.23975689756
11393,183474.5323042712
9535,179685.73223491758
4024,188452.5323315024
10069,200441.69651696115
12007,154153.40009760772
12368,358401.54944887676
1259,336110.3479392713
1124,333995.63955860905
3707,184867.34393939478
8767,156584.1366617193
1919,164501.63844140366
16741,155583.67544640592
6664,297915.7359630623
5688,385397.7471096973
7799,145381.94393157298
14843,365345.280449867
7532,164717.1262307325
8133,167819.37214766358
6264,331361.7299169896
4125,165723.16249766538
2410,171476.19381815297
13607,201654.12168218975
1716,281709.5846171673
1370,135604.42089354992
2273,390236.1258147255
15298,326014.10411738505
4284,260225.33700687866
12303,146161.79075823768
7808,139476.41408680068
2203,152588.0414144251
7237,123706.44477227397
15864,149599.20722007286
2844,139755.98362547124
5729,163216.38956424233
11812,327564.14301649295
1779,141784.20327314673
6442,137873.21785917855
6160,209662.7494374397
8266,194267.26173658867
9903,161573.1931541296
2867,138166.58908337544
6998,180011.64410144198
13932,178456.68505558942
12587,170142.64384017553
3611,249426.9861296542
2646,262920.4501248485
1890,159559.2874335692
860,244908.57661038186
14187,203636.26065008517
12569,268043.2516733926
1276,87987.40549531592
12025,218137.09233270856
4890,288861.7496075555
14410,285263.8971494382
10352,242406.7983091298
11407,221515.97099883945
10384,172367.10545748076
7622,238132.2019204551
12578,162710.72382095046
15820,183200.91855335026
563,190789.02037918486
15226,174653.43717923708
6396,210998.05295330868
6247,145049.00375577813
3339,143334.48127768256
10975,263190.5333488038
7475,99884.41128165284
11129,214858.3520257246
3051,268836.78277609695
10232,251760.5244751289
14106,177784.1167171744
5502,230942.57296019056
4558,72371.11774305339
4181,147119.39713466016
8426,127988.87176017492
6611,154460.53390846078
14641,138320.0262817921
15539,273583.49551815965
13119,148768.27001694386
11716,179469.26874636722
7316,247375.0310066577
7791,110672.83272415987
13034,298794.3459353958
1068,307215.8486634565
4060,157565.08774454158
10172,207367.70254014275
2591,195243.89438664855
12494,323636.6800210638
7828,249245.06284547228
15284,176622.23910689756
7947,169813.23944901812
16335,223131.85668467596
10234,335518.9872659764
2797,261254.58543242438
5341,242932.42734288028
3059,272001.4257573928
1559,68007.67223338634
15320,269602.4226667986
10284,359892.7672421874
4134,220253.37861143769
4481,232705.7424782908
7222,184132.48074291032
4062,211773.47066907887
2192,192877.02045574356
9637,179904.02713844617
16236,173137.25590961426
4272,164532.53930657942
9406,286088.7371417165
14309,231878.83251124423
1946,283316.27969437744
16235,239396.9156201395
7146,170511.91058501962
16784,220591.97823563276
349,320725.1334601931
6251,169770.7098912663
5128,407011.5612572411
11718,190399.91257447845
16721,90843.32617427895
12517,169389.600337929
15961,188359.73228538941
9428,154505.04131205173
14541,147686.07055320826
10168,111100.45565293584
11270,161467.00012544947
13210,201209.66469827003
11518,164914.11404555297
12612,190275.73583140806
16352,121630.58565389086
9935,147344.24001721345
15521,365007.942589686
11482,196462.6328933093
11443,163089.60045964862
9459,248154.13842263873
9218,170092.64911256035
854,135512.94834227383
5619,118615.15978977548
9208,191781.33588194085
4391,143052.19468360452
15207,156143.97681463938
7183,187397.984422916
16442,220679.17281704285
7936,87977.13293533727
10606,301944.7329170082
4979,155995.99034690534
4854,240497.1299203472
16476,119881.66223028023
10516,173695.0226997758
16261,301872.2998317472
90,273034.50250573823
5433,185132.59230176648
14338,141439.93877822493
13487,211517.84380076505
8211,500323.47129088885
170,156761.41120989836
14051,98793.41872589484
10686,193991.3578930692
7595,323986.3509495654
6777,337819.7817802862
14661,178384.5969814186
13991,314492.311545109
16795,176433.44320738013
2740,130261.1471383594
7368,311948.5169003189
2413,233691.26916332744
1852,490634.2734766872
15200,365582.0166817331
8467,331593.02605498873
16379,275671.4655318653
3375,180506.94542688198
5945,463087.99878276704
2641,179822.98725166044
2837,288974.1217163138
3498,182706.98255193685
10876,161108.05934488587
1285,223786.0366622597
9285,238686.0035704384
4015,322896.8546580066
2526,186151.36060350132
7814,207057.1150571568
7117,295028.27950282616
12359,117376.20359014592
3303,283658.8541775622
13874,164435.59081692176
5484,196624.30715589758
15067,155739.10508335102
12639,228740.9638863845
3388,207341.4039289645
4256,199674.77731492356
15738,204428.95441461078
14049,158918.53196281457
15780,187026.3327584172
9564,178393.75715061673
11910,221042.0495792562
11315,213390.09208891253
1733,151030.87686333273
3910,329821.8239957055
7552,560051.6021708804
254,197785.11982537442
5222,227847.86606440265
8314,230426.95388453268
16743,200366.44930341118
10335,101719.81375697182
8226,258029.49143223278
12254,230519.04765683573
13152,200457.57917341546
15020,212289.66195706322
16349,227633.6663099421
11924,168631.21697138422
12543,190766.78679121987
14114,224084.0211630067
12318,245361.2445794959
15383,185371.53423958708
6679,203183.4459980802
635,193340.83905301473
15993,291387.4990736079
11375,171102.75307474696
11216,179369.4460022097
15401,210046.49477292754
11301,161774.68983964878
13804,283865.81263263145
10839,206097.49899556293
1588,340517.6635187992
3596,192554.59216424392
5816,176747.08286540574
8099,146243.57329597592
6551,192025.97740282648
14075,395944.3820796055
13431,214548.41014603086
9481,326146.90336037066
5295,149356.3866051841
15859,349566.9575119449
10634,318080.23360130424
444,226190.48430801585
11686,274729.2686591001
1213,214995.8596649231
13970,137957.0150582136
6849,395552.4426379705
9911,240453.1754193302
5649,166881.07334661807
7184,139835.15450328626
5877,253154.10681021961
1655,397514.50218009815
15301,207193.92807416528
12389,231787.24473017812
5241,273888.6101901411
7048,167413.15437172688
10574,134212.2437256223
8593,151728.83252462684
4752,178285.73587625983
14663,176843.29333031765
10994,196930.61452389372
87,82657.18645119679
5132,119629.23260465107
6372,347365.38504482753
7411,320317.37962499773
3319,251318.96803429746
9355,124162.03106076428
5139,276941.9448160206
56,309257.7696151522
3249,198941.39929227828
5047,82375.67217245027
13238,347594.3481749658
2190,310705.03438288975
15599,175292.3261758088
6542,167678.76623247645
1968,174184.72746496156
5630,155435.658435201
9157,245570.3518185222
789,167396.52532607762
1413,258468.64472029367
12514,239487.79935876385
13459,144904.44999233342
1345,242243.1809967996
4034,208718.3568701795
15169,154965.84883293652
6770,250674.0322424952
3334,175311.99410568576
12998,182764.35724683377
15870,238874.21480050765
1871,178871.2261314412
5770,181130.19476374495
13196,105033.86724877538
7633,197266.0304281584
10699,219550.60271848872
15470,198469.8364315787
1903,535516.2092959721
13860,247132.84247872498
7649,178105.65400629313
11043,161936.56914450787
2922,223748.41003375276
7538,280007.874837867
9477,113355.24466195266
117,402355.88620838424
1457,231373.9243043783
7082,167188.2017807551
3053,264610.8558126142
12522,109445.82184748877
5744,341337.34889171214
13566,419587.35843424784
1464,142257.4234274271
3852,120386.45772434618
9557,217541.32834813904
14719,379820.1348522324
13978,124733.69301316954
3286,152855.72397525294
13019,300712.23483723646
1421,127844.7812060994
13502,182414.20931884545
14811,133621.70164354317
9297,275090.41928272095
7749,399172.5710924446
16555,138991.50583631895
14576,176622.30584508038
12766,165256.73396359928
4679,153345.63975106855
10033,188924.02881172494
11231,264270.11205354374
15112,151412.38873294755
10617,198916.5943728491
2175,171680.9646277603
16502,411299.29071918374
10106,189270.49712505218
12561,152937.062367262
15907,320294.70814917586
8069,124014.20614991672
8316,134231.3094231619
12343,254826.09511402182
12092,138048.42831525282
1527,177916.79452629772
10010,216762.7670570926
655,109507.63805842721
10549,147894.72005301417
3248,112568.85763036067
13499,307567.4421558277
14959,210513.5758010878
6070,168141.53340328927
11360,242815.90916072307
12102,210254.4233950191
11870,315957.1349597473
3713,130923.71716228731
3230,149577.54367411713
7742,237271.24168803732
15092,336357.9915779757
8728,307695.6936754677
3386,139835.63506731094
9409,148169.08442385666
16545,251122.0413576572
3127,161045.18616566938
11344,152856.51493977138
2112,232010.37499259564
7310,210330.06054530802
6313,227761.9754009388
3681,428492.15259850665
5114,266967.56082337786
270,147998.71435288386
14350,191379.14418426994
12223,353981.2787997687
1066,180656.70444577123
16116,410140.4074319248
11410,566701.2279354075
4088,155423.37663767755
5956,198461.77120524415
14669,141884.18479098112
13871,140801.4975400568
4126,251789.03548700846
12114,193237.2964358191
16607,166351.63085155157
4266,221968.7831382875
13518,187071.8640377818
11856,250232.86453167818
3885,246358.99065308308
8891,179741.2200517181
4964,179411.39325815294
7696,164069.98081874987
6894,121270.20507199632
9766,203869.2765313799
4800,154603.81512992163
2840,183667.40211851467
4743,183586.0354501195
13562,503372.274071376
8301,194853.14539420142
5405,182395.70932863106
1535,161922.11656894672
9073,129253.73992175031
1698,332057.3424916554
12262,229817.83917859234
6794,184590.24483352358
12701,194718.69416999386
8432,176108.3744303754
13540,135032.16011437873
8629,146639.72698808182
1440,179885.85738450606
8596,210919.34842305607
9575,272322.11109528044
14976,102030.29827893534
3149,224919.3546709092
5157,153595.4608323309
10748,180147.23225882917
9719,330990.2953942154
6376,189737.65963556003
9733,158205.59812070138
4749,194068.6558336223
4994,417126.2415745526
538,196542.23976903368
5512,124582.1366545214
9778,133474.3516099089
9761,153047.640395436
3174,382066.74274531903
13429,186534.15853418148
10467,71622.50330972765
14129,173001.8452962137
13608,200839.200299637
11106,136716.86340558395
12048,167003.33050627465
1054,355870.49971699296
3582,94749.67235970222
1566,151630.02089912194
11529,148239.2364017215
11859,142511.10131221855
10582,153676.51665090182
14907,334134.19765028835
14039,148986.76568089915
10489,174756.5763830166
3331,326251.05576040427
10153,245581.24139107953
5271,168552.11289323377
11871,374196.7422520918
776,129437.03533028839
3994,125596.19690046072
9433,67557.33194921062
14275,144388.11582653545
8030,225333.33433136984
8169,263917.0038281193
8053,194463.87589756062
4822,220544.4328228446
13197,190279.82422111873
13634,254259.5902117432
8951,185416.74584589343
12176,230429.16267620944
15471,139626.42748211382
14962,162189.17559531765
12512,130817.08932566927
8697,465758.16530724854
7095,214311.38335062994
13639,192348.95652550083
16660,190665.2127200176
5848,147359.02080321798
5386,168517.60560266822
10880,284797.8358416542
3954,178232.2770440821
13426,257562.50456390955
5966,217936.56870673885
16315,288301.80691414577
7455,204869.6176105321
11071,228513.4775734429
14740,223373.0558932814
16087,238595.91765285406
8931,254315.3938572821
15289,168736.5702957294
16089,275678.908112146
12128,183379.91159134795
4724,205260.86012942117
8585,206172.99434716225
7188,234031.36837100875
5423,150052.22581314703
10488,185070.20435881044
5980,207929.11222616793
8376,236458.07782182095
12397,141564.5540753103
16496,202512.08410544292
4891,250177.0480673176
9710,135356.30052336518
6339,169230.23254212466
244,216177.91912461596
5002,238619.94840283212
5358,170341.84498992946
7636,150811.6408589271
9361,316051.1464103381
3601,105588.1385666927
15755,149095.96064522985
172,186627.48238808374
3037,345097.3752480833
577,230655.01413873208
3607,198258.48891837214
2515,107836.27238652429
10413,145299.06264023692
10511,216470.28716487315
4637,392773.00281318335
12736,284929.43763040466
9534,239398.71076237454
11641,157905.72205197526
10419,258733.66710154258
15313,104090.060181345
14915,207078.91892866886
12409,352767.4749516935
9405,130436.05012835903
14066,198735.37163808534
14108,193329.0168807672
11931,230656.7073638765
11464,297616.8162385562
926,146834.87788323045
11190,221336.86967986534
10260,180502.56871001795
12712,195484.49710070863
1234,214172.2726927497
11608,99516.81924196437
3776,255350.19431143603
4881,198969.0800226099
10266,205445.4449104539
3262,238092.80289444412
3576,368191.69837122975
16604,495850.7380381673
8041,107106.14159275839
10691,246205.1905061324
8357,185738.62936089523
11661,150068.99487836685
4453,232385.33268898074
15936,215650.75405539654
8463,241851.55142874733
15770,221018.78878855545
466,165362.91309104988
14965,92095.70998643231
11227,169232.7771812322
9894,257047.37598797874
11746,204181.2254047113
4118,154079.26420766633
756,339896.58974696614
15589,190313.08763626532
109,348122.53052564384
5778,223063.93542295255
1731,85400.45978544952
3450,137835.39888995365
2961,183656.18628064997
222,178860.8748616492
11454,302826.1292912737
7339,187393.03222443533
12096,102285.2052029189
14074,184907.2160354809
4058,220229.96962314573
6603,246711.41324925714
3289,113539.03758477146
16681,269497.87536827376
8200,344042.42969812243
3343,274572.54973113124
7802,179372.88687373567
2082,364650.6436092941
217,255990.54035475382
1720,183062.77959363896
7224,240386.08949039358
6176,147012.62233952564
12571,249058.71392102688
16666,312157.59593801457
8908,204375.87394875463
6914,172168.03015085845
5428,206672.61259807806
381,182882.61195061516
3991,193372.1761562014
16365,207999.10997792223
1046,196117.95035105516
391,149398.44193453997
9212,337511.6304418498
3022,168744.12256084906
9961,107551.08045845384
6764,245038.15974580645
7720,185416.48982492078
4809,219513.61361611632
8877,307861.71221643826
7817,208485.92592494114
10614,112472.39761785815
5553,240948.7952491246
16488,132866.04807899904
11002,163321.4442390328
13592,257405.66010762803
15050,227557.1856960002
13553,283256.28000804724
9041,190899.20939555042
5461,372602.7655660125
16274,322365.9936540916
2138,117045.88795310436
6245,164358.56099795547
8245,159560.26486097288
6491,217530.85115769706
13218,205074.03316941246
13101,102567.26888915453
10462,144133.91011234903
4079,180748.20754134245
1506,541734.3873558148
14107,130534.97503184922
12215,269503.85207149974
11576,313654.21960476734
10567,228453.52295843247
12713,209545.4925383131
1468,498974.65749630076
2549,249320.10685365248
4172,231551.46083881936
12380,250592.8303161814
3513,109732.37010553485
8165,319709.71956559794
1127,223839.30227298147
14601,401711.64484447724
15526,329007.82629934064
986,337863.50656527356
14968,207423.47542870766
9348,214130.64387853188
6317,260824.76149518802
7497,94014.23896966997
5079,310200.481516666
528,172258.65387200523
10964,144244.0272882684
5812,308661.6565725828
11022,213814.4065410345
16251,136244.89323174
5863,112882.06833419927
8664,216701.7999282391
5396,143004.72067214106
6917,252462.52580069442
12776,125169.06466249863
473,249362.00292032407
13333,197340.8320528836
13023,186958.29160394316
7357,215982.81341509617
10955,493388.780323923
11914,308050.6008291268
12535,154728.10093814935
11205,138728.03058664093
13209,185140.91789843878
16119,322598.8679292783
2174,245375.28643286202
4834,224612.678494232
10151,185373.13837006222
5584,192520.219359563
6672,218778.4637637675
12858,283731.11824808456
5106,189581.80379803886
8884,187990.42235999677
13766,175813.08694162912
12556,123528.47593311797
12910,222447.7309126081
6258,126291.70309268493
7100,244314.86554169562
1793,168105.17693914875
3335,190876.01342169385
12835,177914.6474736265
10591,161387.4452829161
15707,252508.67017169588
16389,162700.8701247916
7440,349136.1303605626
6293,178563.18218715396
3937,200143.90969858895
16527,196319.14421290928
5102,236653.4354215006
10734,280111.5438844216
7986,157668.69290564762
6495,127027.01105810337
9571,218580.40304181754
5131,204548.98399040737
10761,210688.3698089217
143,443613.8061494216
13829,165564.7925340325
13662,242112.6148597944
1771,150563.48064583543
5448,199253.58701756003
8594,159606.54656034007
12038,125122.46812258783
16471,153138.3051222345
16764,145841.5338467831
1282,161475.31476609706
15101,266005.6941477929
9473,137702.04422387027
2324,457027.54155192623
14448,237580.60103370372
6000,69594.49962415108
2077,141190.06379249852
12960,234814.61720841448
15837,217158.35634553523
8805,233387.97855537213
9987,232490.02052677114
1580,320380.8875121341
11089,127782.67630381684
10926,228123.4925409957
12773,405428.8219270031
6490,275703.25189664727
10858,125959.48225318827
2831,122390.04719621489
16326,150436.27849691774
371,202556.6263072493
8852,187404.11936076666
6713,324397.98352055164
4230,214860.04224817877
3639,219945.87006630172
3642,202116.76860080662
5149,210352.68443684065
2861,200995.109684585
13300,83940.16078552644
2807,341869.51024040626
5919,98046.75203565406
12716,498757.1421335134
4271,254147.08194496788
16055,263899.90016963583
3747,312117.49761882843
5857,223930.49314579874
6884,321688.5711237454
16027,269774.01327353815
3512,260710.39486967144
5181,182978.83874476285
16732,265408.3503380411
1908,178449.813294788
12082,167123.2543703828
7286,132179.97093518786
8216,139174.33303583117
6929,321481.27086052374
3950,306607.24058440264
12479,184998.52218898656
877,133235.99888960447
1366,192809.0545097488
384,135918.51147810937
5767,200966.4126286052
6910,145231.1599053091
187,198378.46579856175
10164,266963.42273168976
8603,228832.25559334122
15834,210851.10016629516
3078,137316.18242081584
3479,252003.77169362718
6671,216515.29259703925
6078,166668.42106223988
16271,160212.04785362957
16191,170380.64686427306
11544,200604.2875864856
7781,180082.7913809004
14918,245879.66137311218
6238,167649.9896541573
12989,211175.29327184823
11907,188453.5970692538
9696,159867.1056018953
14084,270106.95288512914
3895,154404.14039910928
4367,201632.39015549392
8453,65961.40573470382
7638,337881.8484233947
8373,235384.7387424613
4674,190378.29865633833
15787,138075.86914706885
5903,254877.54094131014
13679,210579.1135520278
9018,261294.12926127698
15823,254672.52274890567
13289,154469.23860813395
9896,222764.56871811312
14436,183054.12503881592
5547,245789.57530726463
4048,257535.73328973207
16579,211311.3119389016
8550,190215.6727026597
9385,273523.24099055474
5242,148045.99286214984
31,192705.14581059627
6144,251289.84133205347
3990,183312.3152845658
2523,86569.7485747173
12608,247402.0185918181
7234,166013.8949039884
15264,211432.13339406875
9623,181058.83206177174
3161,340202.1457893819
7425,103234.55651084521
13021,271471.04215430183
4044,151084.6512286676
15411,238163.9621376425
979,297154.46626143454
5514,238042.04517315238
4817,166683.4172702125
2115,193078.9409454722
10571,258061.3125894593
8992,224558.02745212108
15546,182405.34610757467
11359,134742.0879773724
11972,180937.29918937996
12838,158576.63236405686
5948,130964.61449279731
422,316053.1476605119
4855,142453.7684242934
16197,115041.7817776384
8926,412470.89468307496
5703,188506.8265846075
8848,197715.39231667217
7039,315528.423912304
3806,164868.6921364085
15154,240564.52911958695
13132,174125.54409355894
7438,210962.34801924345
4398,245538.15264905881
2440,196722.57545374747
3751,158217.5960298656
1476,186723.82163918126
2264,255431.1772922851
16444,166455.84773349168
10704,154017.11320850818
4033,151821.2219279186
4508,117600.24381425722
16290,241414.7150434519
10387,213961.78175755695
5457,150111.71121822868
4910,271898.15058940445
7451,225967.66597099474
10732,167765.11316513093
8015,155580.76005918803
6148,191397.2610998103
5892,238431.88197387144
7825,234341.30754975078
6851,263284.90849187627
6633,227926.76390494342
2139,263514.91319608805
10213,273629.0212506889
2830,215741.05827880002
13907,144242.88207194954
15897,338996.53413375997
8311,178777.1237539211
14230,200360.93103192418
3878,209941.65432810978
13732,178044.27225809495
12110,180937.11194865487
10675,294297.3971927326
12946,128590.08199071733
16754,212062.74930868077
4394,256205.9057986929
16728,169921.50567848101
14378,322984.58938767336
9949,167557.33981549146
994,191571.21434646886
13258,146301.8335348783
5883,315216.05625036766
6933,305415.0954739408
13193,217660.00606414315
13286,161527.7503520227
13407,350137.52670714527
7512,116534.41642203317
7221,190886.37431370004
14428,135364.45214259584
1740,196001.75450413593
3,132618.08373401518
12952,190407.09550908784
11537,144128.2188701936
2558,128086.96792356395
14081,250040.09321479662
3517,215534.4642390277
7149,226687.12854520258
15777,118722.2703308586
8995,254444.5919769286
826,290775.40362078923
509,254464.97022036766
14875,293523.6344150033
6591,169490.9573155188
11283,111265.19246743573
9897,252470.10353894322
14902,187851.87143458784
14291,224629.35150909208
3162,217021.695191214
4206,188829.4718227676
11580,202382.60076830044
2007,200816.34543451582
14939,268917.65538237366
13572,197796.8922655686
