Id,Price
16380,261288.82550160724
1053,235482.78817167948
4568,192669.7378078396
16140,116980.25925103728
14356,377715.09494672203
8466,179443.64768317365
15652,139718.88472422582
3285,119171.46841748792
3198,163273.70313458247
14088,454524.38781797746
2268,126675.07166192473
15472,187230.24720860567
1203,210282.6681979664
7157,343004.6886615711
6886,182449.40845459583
5083,242663.6287368914
7467,112204.56311079553
14068,209829.19458019204
2080,173957.30897402196
10865,160631.81909125627
13516,183607.33537183487
14150,216173.1259224833
7609,100768.78344033397
2144,265454.120328176
10357,194044.66022401134
2396,233019.1587869977
1526,362748.33630010084
10890,232589.64019228297
8638,378050.0171993184
6050,264658.27749501006
7639,104402.73384529918
10544,180840.19534775242
9577,250095.61349024408
13195,210909.18773693682
3484,216035.2053435555
16668,396298.33721180545
7171,177661.09411136716
8547,228642.2566569113
12735,202797.168475696
9093,189112.60393885366
15323,300446.3496237967
14897,141958.6814070467
5135,138391.75431930032
5327,198440.8746294365
13133,256583.59309572904
1676,289575.3571099975
16296,291329.4856519239
1095,143139.8331580111
12528,161695.44350124671
7348,280742.92814452143
11663,164339.9792451684
1803,214425.19513736988
1510,220285.60132698392
16045,212696.44897888938
2900,144825.88734522165
3236,181466.03070313297
1318,266822.6466277426
14948,226461.30464884613
7840,276401.21208055795
15325,183359.88948583094
8700,140509.6949682856
15706,193662.27034627003
14449,159556.0770356913
16117,161362.34826999868
4529,189783.1518008411
11199,198858.30063358776
4052,374562.42798214266
821,214469.42522593332
68,266211.3850114508
554,107822.81243531054
452,198923.41928667625
11394,325080.92593833304
11393,185042.99049264696
9535,177121.4550072621
4024,187354.72229790103
10069,214833.50784797265
12007,153524.70524248393
12368,349741.1434090311
1259,351228.84549982665
1124,332135.7524256654
3707,185653.29306111284
8767,162165.84022996484
1919,167313.53958916457
16741,152306.00917184702
6664,292621.94886757305
5688,379213.3588232321
7799,144012.41667042128
14843,376404.5055280085
7532,157457.7943467268
8133,166029.331699056
6264,333778.43383680616
4125,162984.06531818194
2410,168495.72861864924
13607,205977.72560075455
1716,278766.37760029675
1370,132305.14973693847
2273,392064.3103120625
15298,325864.3321397718
4284,258857.23171393023
12303,143867.71857631145
7808,139837.16849553015
2203,150442.14373148634
7237,121129.25039646168
15864,142594.666372187
2844,148346.0766318756
5729,165609.62342159
11812,333627.6424048141
1779,140221.72023809754
6442,137057.37225522727
6160,208560.17009817026
8266,196395.41657987502
9903,159940.660529334
2867,139411.63416835904
6998,176079.7195173531
13932,184261.22990175706
12587,169274.6551079678
3611,221937.57685418118
2646,279464.0884527834
1890,162183.9160859832
860,241887.9740868691
14187,211486.41850780108
12569,260575.52994570878
1276,88284.9095017663
12025,229543.23124100192
4890,292134.6766545357
14410,280897.8845273297
10352,245173.39648608566
11407,216696.92962195535
10384,172471.64524685795
7622,250992.73812337956
12578,159448.54186560938
15820,179229.80035936768
563,188243.07076625762
15226,175663.7069076629
6396,210628.67350588954
6247,145071.0630187086
3339,148192.6413819831
10975,261226.65172436822
7475,100073.95852863551
11129,212156.17533599123
3051,265274.836469893
10232,252949.83366428208
14106,179533.7140620538
5502,235771.91117872103
4558,72161.83378802502
4181,145751.13735426578
8426,127461.88438189376
6611,159923.25501235324
14641,137190.98904999666
15539,274120.2687261286
13119,148672.17100924914
11716,173397.76634345506
7316,248726.18295155757
7791,109461.55258091324
13034,285128.20233939233
1068,312856.77362248587
4060,153667.58670760388
10172,211312.37860574934
2591,193122.26014585758
12494,323584.3297209815
7828,269071.43677765375
15284,172355.47968685496
7947,168164.88548801243
16335,223566.14222432912
10234,329250.1497899961
2797,253455.7144815048
5341,244708.20717022018
3059,275389.283114335
1559,67349.60562930902
15320,272410.58163854363
10284,361662.8964645131
4134,223019.7229831158
4481,239344.3748802603
7222,185198.837344318
4062,208513.7853721041
2192,193100.02212355915
9637,179934.60429963208
16236,172960.9733286692
4272,163827.9669215266
9406,284659.3178721647
14309,232020.55630359502
1946,283554.96476160566
16235,235127.83708123825
7146,170061.24798550046
16784,222468.05922551636
349,321608.5468922809
6251,169901.60094503008
5128,409470.0785132911
11718,187468.42611613087
16721,90009.31242519246
12517,179643.56862963998
15961,181684.82872026734
9428,154645.57936261085
14541,144314.57535175694
10168,108721.78494167738
11270,161460.97973691663
13210,196000.43621313706
11518,163671.58563011143
12612,193249.20607394367
16352,113243.71067808407
9935,144789.42893367837
15521,366967.9468793351
11482,195536.13191024683
11443,156634.0197626683
9459,251135.1607197121
9218,170765.34418496964
854,132752.06413085174
5619,122327.42451058021
9208,188687.42199758728
4391,140157.18246313275
15207,164089.83206206854
7183,186427.76964998734
16442,221980.5140174356
7936,87795.16290119856
10606,314441.02989879553
4979,152762.403336348
4854,249752.27844466793
16476,123702.1943332025
10516,169305.33240283708
16261,306097.21780080686
90,260325.9944873839
5433,182988.32433463898
14338,142637.76307763963
13487,211156.58269038502
8211,503460.44254904194
170,153485.75302686729
14051,96491.70614245419
10686,200863.8933388424
7595,325880.3884503069
6777,346686.4110458554
14661,175856.8628959488
13991,313198.04321927624
16795,177092.6038776613
2740,130075.55078182455
7368,322504.9232428523
2413,238748.04925807947
1852,486929.1498344287
15200,368724.5655550757
8467,338349.86255158595
16379,284777.4816119515
3375,180019.87575847292
5945,453764.7548375921
2641,179605.80201167616
2837,295584.1431197156
3498,207987.57578893035
10876,162061.77873302985
1285,232052.88997291325
9285,238112.6047809149
4015,322468.2133565992
2526,194321.51969002883
7814,205262.1621306497
7117,300878.2611160271
12359,118697.30498603862
3303,292438.48839242663
13874,166660.41843853306
5484,195423.0425932505
15067,155524.8112779375
12639,229436.50436281328
3388,211218.14065737455
4256,200578.90694342047
15738,196677.8738296531
14049,165284.69810527607
15780,179259.21556685696
9564,176945.87599899457
11910,222137.07636016264
11315,212741.98213471248
1733,149146.881672224
3910,337568.2672202949
7552,560535.9529718836
254,187423.52713109163
5222,230664.04979616427
8314,232194.2739500136
16743,202484.16183788778
10335,99572.06830657562
8226,257995.770402124
12254,226989.58880322851
13152,197023.44217408155
15020,212985.7844024265
16349,225383.83095735792
11924,161857.11408364697
12543,193335.20925761794
14114,221634.22188906473
12318,243987.1627759303
15383,180929.90922943925
6679,200671.02052158877
635,191549.53843817743
15993,297582.3220718638
11375,170324.94296903387
11216,180094.90772785258
15401,210589.75044080752
11301,165901.379064288
13804,286760.5580689885
10839,201587.72234727477
1588,340890.2863368865
3596,199801.11588681315
5816,178041.93287350342
8099,147764.99946434234
6551,203309.53819267557
14075,366112.4276971243
13431,218183.10926839767
9481,326909.301006802
5295,151353.27728389073
15859,348029.1173824567
10634,320983.5477748217
444,220153.11639671578
11686,281545.2770200476
1213,211287.90136979852
13970,137483.5000465588
6849,383947.3738882268
9911,237329.05797074642
5649,169303.63658432342
7184,138514.4086461959
5877,249981.96647837234
1655,406882.6248039271
15301,203588.61799392235
12389,224977.97333336613
5241,275353.18562593823
7048,167982.59787164294
10574,132418.0977292344
8593,150231.14095156922
4752,176824.26543577178
14663,174522.31200837833
10994,197395.00123907306
87,81880.58633170347
5132,120612.51188417945
6372,345792.75701289484
7411,312542.70408134145
3319,257025.07917431128
9355,126835.37689000506
5139,274336.9635107223
56,315854.1735963551
3249,196991.81504899997
5047,80631.63533462053
13238,346266.7114320012
2190,309840.31146905164
15599,172508.00349461767
6542,167398.76388351197
1968,168165.9123113915
5630,157991.44531520584
9157,224968.0395434105
789,160892.5237290693
1413,257336.37714802602
12514,241952.10189347598
13459,145470.55440091007
1345,247681.34680779226
4034,213028.79206729622
15169,154339.5675396164
6770,252177.1644555908
3334,175276.52245888274
12998,180082.6283590271
15870,232125.98628781908
1871,179436.461690901
5770,171128.43592259486
13196,104640.05743145471
7633,204039.98658669982
10699,219855.80733297803
15470,196350.9288840588
1903,534526.6664882306
13860,251206.04310819058
7649,170350.91576647336
11043,162214.60481684585
2922,219989.9799752504
7538,276140.20112533326
9477,113372.10280158377
117,399723.1213285461
1457,234335.64659240734
7082,170818.46676767117
3053,273105.4920298306
12522,107815.61384631565
5744,335174.58906399587
13566,417177.94114385196
1464,139716.54768677297
3852,118561.10439663632
9557,224240.41618649897
14719,396538.6369765478
13978,123341.51094928914
3286,152145.04668732642
13019,299856.5812271682
1421,132300.21897892092
13502,184293.0133452968
14811,133591.7127563565
9297,264471.1072819676
7749,404355.28995729977
16555,136282.59159050565
14576,179007.00488767907
12766,165778.0853805196
4679,154992.34982724075
10033,188829.75375352602
11231,258393.07675060723
15112,149628.42273839947
10617,204033.59449352912
2175,171189.42365972453
16502,423603.5645561336
10106,192883.60471715097
12561,148633.08259228367
15907,321243.90576421766
8069,122497.40795570816
8316,134682.95641470046
12343,263049.1249215854
12092,137838.55887533742
1527,171798.6098395251
10010,218291.29480353708
655,108433.65518679768
10549,152295.77299253445
3248,112726.45333424683
13499,316523.7263140166
14959,213423.11544141098
6070,165881.9755490844
11360,241243.38112086905
12102,208196.60481047342
11870,318369.7540771704
3713,135508.08487139762
3230,149578.13648375953
7742,230206.44763083718
15092,333764.51063118054
8728,315322.6435703755
3386,140691.7407359461
9409,147570.77987851622
16545,250640.60142983845
3127,158933.27474590033
11344,150998.43913084597
2112,219666.47418241965
7310,204035.79645966968
6313,228734.20718464273
3681,427035.91434974194
5114,256143.8202471535
270,148992.29643475232
14350,193199.40116381767
12223,354177.44458238775
1066,181802.1937673084
16116,416908.62737860833
11410,563251.3199838686
4088,150195.69180573893
5956,193451.12410585547
14669,140596.2298984035
13871,140318.27329554316
4126,249709.30188387528
12114,197186.01710560825
16607,164633.26248265186
4266,214056.83079484873
13518,187840.15561910684
11856,258542.06532608627
3885,248312.04642776225
8891,183324.5247995375
4964,176031.3483295791
7696,163318.67752563092
6894,123193.07082366325
9766,198737.41791272548
4800,157434.0722557858
2840,173890.70311287537
4743,178712.2092565957
13562,503020.070023155
8301,192849.607552054
5405,172794.4375160148
1535,161738.70658855105
9073,128898.51844894521
1698,333894.1527767085
12262,226194.7122102965
6794,183913.41252590128
12701,192379.17373758226
8432,175170.77431999103
13540,137787.13853683413
8629,144854.7711201568
1440,175776.7053099949
8596,214138.37404924814
9575,273763.6844520334
14976,96029.81238710134
3149,222811.51254090547
5157,150447.61258695342
10748,178107.485890279
9719,327017.1385060862
6376,187483.4327199567
9733,158388.43196027345
4749,197744.93451092482
4994,395744.7025147146
538,194750.0383416638
5512,129158.46225846444
9778,134627.11040014948
9761,150399.9082153775
3174,383914.7857128858
13429,185670.29713637676
10467,71971.6537619874
14129,174636.45352291648
13608,201894.7384285687
11106,137687.71063348875
12048,167594.95379981882
1054,360868.0949103839
3582,99337.45421989074
1566,153766.1533109292
11529,147709.78349606498
11859,145432.44187628402
10582,153257.20349212235
14907,329151.4085563971
14039,151659.77845340697
10489,174900.20636477153
3331,324285.18451631773
10153,245971.79017652886
5271,166532.98058454963
11871,375440.09823034867
776,128112.17198244848
3994,125012.74791318203
9433,67820.9823707806
14275,144581.60160812974
8030,215769.20843706728
8169,265637.0644238841
8053,189896.19583089053
4822,209250.65459081065
13197,193191.06539328533
13634,261134.06655937622
8951,185723.83475938428
12176,229208.10129269067
15471,139653.22651498643
14962,159827.87028499861
12512,129483.52929436945
8697,430025.66326516395
7095,219350.23844625146
13639,193675.47820837877
16660,191210.25234271065
5848,146968.92541093074
5386,168194.12813955103
10880,287235.86231894005
3954,181363.01308630197
13426,258687.06468916617
5966,216365.04026628274
16315,290668.35071963794
7455,203185.3669838549
11071,228336.96783447536
14740,220659.86180076978
16087,242668.54870951336
8931,249871.9506840944
15289,176311.00216244042
16089,270441.75893894857
12128,183229.6535029326
4724,209731.16051101044
8585,206987.02838672715
7188,229137.45343742642
5423,151533.59349849218
10488,185629.50139438186
5980,208965.7652759713
8376,237112.7817198878
12397,140066.03537131482
16496,214221.20464743406
4891,255901.13408370625
9710,136960.4733483833
6339,167088.39693561877
244,211807.21302318032
5002,245613.60474064827
5358,169819.504420087
7636,151219.66632335924
9361,311108.89817811566
3601,105854.29603518228
15755,149273.8437535113
172,188148.3248639149
3037,350426.9758520084
577,233980.97035717074
3607,195402.34706696068
2515,112352.07167865378
10413,143652.02389655105
10511,225673.66110699222
4637,363872.5711395259
12736,290985.58052105526
9534,238911.65398264854
11641,157276.86545771232
10419,264895.5013161676
15313,111243.17103698423
14915,206573.72153730123
12409,334268.7718185127
9405,131017.60141898305
14066,199213.9899705212
14108,189523.20024590753
11931,231348.4117838163
11464,309507.68060633825
926,148138.9321665193
11190,221425.00391759083
10260,181751.05393759153
12712,201542.49795094389
1234,216629.5753090567
11608,98454.6622084391
3776,255676.23746064625
4881,195997.49727700814
10266,205707.93641794403
3262,238614.15776165432
3576,366084.8772009682
16604,492013.77911821357
8041,115033.33834760461
10691,247688.06735264361
8357,188122.20000476827
11661,147817.9204869745
4453,227016.6304293121
15936,215616.84879628677
8463,250203.48196204097
15770,227441.04674159948
466,164454.94237943384
14965,92467.70788501903
11227,171697.2650022964
9894,258213.04425079652
11746,201049.61820879698
4118,154722.50558361632
756,344459.56307208014
15589,186022.32776090436
109,349802.13801182044
5778,226949.12267641386
1731,84553.10535846605
3450,140085.3341753051
2961,182043.5962519365
222,179535.29242841376
11454,299343.5485381943
7339,186585.0105097029
12096,102090.98527355384
14074,183809.3135511443
4058,213467.33130089557
6603,245677.0004529316
3289,116988.09680665232
16681,266787.8108314162
8200,346617.68391377834
3343,292044.46088855696
7802,176293.56569257576
2082,373245.28163058875
217,251860.45835337703
1720,183891.46570602315
7224,241789.6433778146
6176,144626.77183064495
12571,250466.11001014334
16666,305336.7342404294
8908,202118.6240898902
6914,163962.43745303518
5428,209222.16786861312
381,182434.9863478212
3991,186836.57741912783
16365,219713.84835615323
1046,210139.29512531142
391,150955.07541551045
9212,339879.0092694677
3022,172981.06166646405
9961,107807.19519404741
6764,241472.93048122004
7720,183657.5483722348
4809,222238.20886691086
8877,318060.64796635485
7817,206329.713182251
10614,111018.23982653461
5553,242356.56800667185
16488,133312.46333190563
11002,164556.84742848817
13592,261766.89199213643
15050,230200.2374629152
13553,278792.26119739766
9041,193433.01197332598
5461,372988.42833213083
16274,326472.97838328336
2138,114375.22698980934
6245,164979.19748205025
8245,155971.12848643842
6491,218280.2403418706
13218,202099.92141571987
13101,102873.89583738157
10462,145946.37520987802
4079,180740.67522029168
1506,518571.37465062016
14107,131096.43166271495
12215,271457.18576969847
11576,310163.938759012
10567,224318.37566896054
12713,209811.59795658715
1468,506518.395329734
2549,242778.2694985577
4172,224952.18364344176
12380,247454.42468029592
3513,109911.31087799366
8165,298679.0505496778
1127,222393.98993769943
14601,384197.22378882946
15526,323254.4309288941
986,335206.540147116
14968,203576.31787887716
9348,203094.42654915928
6317,267168.9163295288
7497,92683.02517638478
5079,320757.4938443228
528,174083.74146000025
10964,144355.55222272902
5812,313179.7338103557
11022,222144.40717371425
16251,133342.59288123547
5863,113149.02198913322
8664,213982.73776879883
5396,147645.3901167767
6917,248589.281362509
12776,124278.17160873183
473,255998.43565740212
13333,191238.4601097603
13023,191610.13550006598
7357,212044.86020074776
10955,494305.72068927006
11914,329115.8704370663
12535,155492.46080006476
11205,131894.20294972853
13209,182320.58439946178
16119,319809.01451681444
2174,243497.9577298317
4834,226129.25690064457
10151,186782.56334876013
5584,191237.79314497154
6672,216276.56692714113
12858,289040.5171532939
5106,184734.5220525814
8884,188939.39664895722
13766,177430.1864066148
12556,124341.74743217394
12910,217812.83219268508
6258,126316.40432911627
7100,241030.09277418017
1793,170900.66251070323
3335,189072.8846890852
12835,181802.01397196227
10591,153125.38523243918
15707,254403.9303744807
16389,165350.76724009844
7440,340237.11513185286
6293,176620.70085457634
3937,197549.59630030955
16527,190856.9257671866
5102,247249.26715381638
10734,290285.13732974837
7986,153750.501639447
6495,124982.1727917712
9571,224220.29052774876
5131,207717.06333657607
10761,215870.07650540926
143,442624.22272153525
13829,163572.572294758
13662,246020.49572257325
1771,152779.22629709943
5448,204429.26276356523
8594,160996.92493018226
12038,114595.48731525052
16471,152252.82767155016
16764,147607.4006326375
1282,166495.81445397984
15101,267997.5172285678
9473,138108.91373531416
2324,444321.4476015901
14448,236496.4598844798
6000,69827.08435013097
2077,139795.39933972643
12960,236887.30599712598
15837,212270.87785403745
8805,237535.2125672835
9987,232632.22437841215
1580,322257.3656951951
11089,129253.56131437854
10926,228853.53468971097
12773,411150.9408978072
6490,280281.1358554254
10858,126491.86694487117
2831,122127.6237716019
16326,150633.13116416632
371,199540.7657242057
8852,188311.2985226226
6713,317087.7789274656
4230,212451.58121717948
3639,220949.09369955253
3642,200177.79443073153
5149,211983.4396668256
2861,205168.3068977234
13300,83146.83336372621
2807,329470.95192408224
5919,95735.44388875505
12716,495750.2652459403
4271,246306.95203229893
16055,264559.0361042067
3747,298651.9896711885
5857,212630.56967274818
6884,331023.98200818506
16027,268528.4835002849
3512,273290.03827591165
5181,184596.35342279726
16732,261029.231025707
1908,177928.27842532258
12082,168585.8961713257
7286,132571.31528533594
8216,137745.87949950917
6929,321331.0895932438
3950,310271.4830211524
12479,180871.55200272478
877,132286.13956557098
1366,196410.97789358956
384,136931.181677607
5767,199738.17997152705
6910,146952.95489459438
187,197210.06371203915
10164,260659.0288396359
8603,225991.62433646663
15834,219537.2859567243
3078,133994.47101108145
3479,249843.04260022045
6671,224048.50537309228
6078,165048.91006771804
16271,165835.97698992043
16191,169244.66217771056
11544,198506.31471322957
7781,172622.29531675696
14918,253933.7534535007
6238,170292.28512863125
12989,217823.59792258576
11907,183468.83470897892
9696,162504.85229346142
14084,263936.2073566313
3895,156793.44345204133
4367,198957.37756593962
8453,65996.64723793646
7638,339511.5290236934
8373,237383.76785763446
4674,196010.87752141754
15787,140541.83480528553
5903,257916.9071968741
13679,210263.96265472542
9018,276486.35808053217
15823,252243.0772666772
13289,153229.10918593674
9896,220394.9415066709
14436,183607.92347489687
5547,246265.4653182856
4048,267985.79732841393
16579,205424.3543025222
8550,187916.84245754697
9385,270128.875375645
5242,146321.5178792217
31,193886.91632756242
6144,256223.81919210262
3990,178438.92159097551
2523,86861.27894334603
12608,247544.6763332103
7234,167771.70509570072
15264,221630.715154603
9623,179658.37475546653
3161,339476.00366018957
7425,103105.11868093687
13021,277941.5294970382
4044,149615.47020873622
15411,234965.38854604203
979,312688.15606513864
5514,233789.3343865011
4817,165864.5915934706
2115,187424.358089856
10571,266793.6322570478
8992,221042.41676889372
15546,188606.12807217747
11359,133075.95105743172
11972,181100.64746424608
12838,160011.36632835114
5948,129481.1700773884
422,312530.0464625398
4855,142889.99794393603
16197,114041.54142111255
8926,420609.96612578275
5703,189236.94843520116
8848,193406.22932094638
7039,313353.6505588467
3806,166761.8891696144
15154,236715.32218883059
13132,175430.93092149548
7438,207817.05596517582
4398,238668.0964460913
2440,196338.41516723327
3751,155682.31449223997
1476,188029.56692680836
2264,271870.5443074242
16444,160716.12262687422
10704,156957.85703864376
4033,148163.32791629902
4508,118455.72140303506
16290,232998.03263348498
10387,213850.85355142108
5457,150945.7902639324
4910,280385.9980436817
7451,223017.31176666034
10732,172016.5269978485
8015,152853.05909870905
6148,185364.77799867123
5892,243943.69645932526
7825,236127.07412958043
6851,263400.4950842657
6633,219368.56798498568
2139,267419.15787266346
10213,263086.0761308133
2830,219330.22030370496
13907,143632.06163165465
15897,340191.2309271251
8311,174835.15371309244
14230,194388.76446025708
3878,201610.21040780403
13732,182581.9891601142
12110,181805.14465955156
10675,285552.29072431213
12946,132010.8016051417
16754,215939.30380015998
4394,265817.94036129065
16728,170465.8970744929
14378,305358.93678823573
9949,162762.58878213548
994,195565.92211293976
13258,147280.43834605557
5883,316916.89158631937
6933,327525.7057218706
13193,221711.8597894735
13286,162845.7129852305
13407,356345.42690470687
7512,117052.98185929829
7221,190517.99318191732
14428,137460.75944127594
1740,193805.133265579
3,134225.1051803385
12952,189068.69949490103
11537,143793.92526336017
2558,127993.92421580451
14081,243236.28117157772
3517,214269.68964297473
7149,225638.75324214055
15777,119209.87351607598
8995,246322.44299597974
826,272644.84928711114
509,244053.8392403361
14875,302392.24751028477
6591,173706.2358123969
11283,110295.67698427878
9897,251118.08916756746
14902,189399.37816278375
14291,209876.05723224595
3162,219244.82935276107
4206,193461.63704979912
11580,202576.14767708528
2007,203686.03821927757
14939,264370.98851309123
13572,188398.81081213447
